AT2G13600,263719_at
AT2G13610,263726_at
AT2G13620,263720_at
AT2G13630,263721_at
AT2G13650,263722_at
AT2G13660,264103_at
AT2G13680,264112_at
AT2G13680,264108_at
AT2G13690,264111_at
AT2G13720,264109_at
AT2G13730,264110_at
AT2G13750,264104_at
AT2G13760,264105_x_at
AT2G13770;AT1G24370,265018_s_at
AT2G13790;AT2G13800,264107_s_at
AT2G13810,265658_at
AT2G13820,265656_at
AT2G13840,265657_at
AT2G13890,265653_at
AT2G13890,265652_x_at
AT2G13900,265651_at
AT2G13910;AT5G02360,251045_s_at
AT2G13920,265655_at
AT2G13940,265299_at
AT2G13950,265300_at
AT2G13970,265302_at
AT2G14020,265293_at
AT2G14030,265294_at
AT2G14040,265303_at
AT2G14060,265296_at
AT2G14080,265297_at
AT2G14095,263282_at
AT2G14100,263276_at
AT2G14110,263277_at
AT2G14120,263278_at
AT2G14160,263281_at
AT2G14170,263275_at
AT2G14210,263295_at
AT2G14230,265600_at
AT2G14260,265575_at
AT2G14270,265598_at
AT2G14290,265632_at
AT2G14300,265631_at
AT2G14320;AT3G34299;AT3G33377;AT4G04393;AT3G45340;AT4G09410,255058_s_at
AT2G14380,265602_at
AT2G14390,265601_at
AT2G14410,265834_at
AT2G14420,265833_at
AT2G14450,265832_at
AT2G14460,265831_at
AT2G14470;AT5G34960;AT1G35940,256318_s_at
AT2G14510;AT2G14440,257387_s_at
AT2G14520,265828_at
AT2G14530,265840_at
AT2G14540,265839_at
AT2G14550,265838_at
AT2G14560,265837_at
AT2G14570,265836_at
AT2G14580,266383_at
AT2G14590,266377_at
AT2G14595,266382_at
AT2G14610,266385_at
AT2G14620,266376_at
AT2G14630,266375_at
AT2G14640,266374_at
AT2G14660,266384_at
AT2G14670,266381_at
AT2G14680,266380_at
AT2G14690,266379_at
AT2G14700,266378_at
AT2G14720;AT2G14740,267106_s_at
AT2G14730,267107_at
AT2G14750,267112_at
AT2G14772;AT3G42730;AT3G33009;AT1G27780;AT4G08880;AT1G34740;AT2G05562;AT3G24385;AT5G36850;AT5G35000,262403_s_at
AT2G14800,267110_at
AT2G14810,267109_at
AT2G14830,267108_at
AT2G14835,267114_at
AT2G14850,267113_at
AT2G14860,266612_at
AT2G14880,266587_at
AT2G14890,266588_at
AT2G14900,266613_at
AT2G14910,266614_at
AT2G14930,266585_at
AT2G14950,266610_at
AT2G14960,266611_at
AT2G15000,265895_at
AT2G15010,265891_at
AT2G15020,265892_at
AT2G15040,265893_at
AT2G15050,265894_at
AT2G15060,265914_at
AT2G15070,265915_at
AT2G15080,265917_at
AT2G15090,265918_at
AT2G15100,265919_at
AT2G15110,257384_at
AT2G15120;AT2G15220,265920_s_at
AT2G15130,265889_at
AT2G15230,263359_at
AT2G15240,263303_at
AT2G15260,263329_at
AT2G15270,263331_at
AT2G15280,263328_at
AT2G15290,263298_at
AT2G15300,263327_at
AT2G15310,263297_at
AT2G15320,263330_at
AT2G15325,257438_at
AT2G15340,263566_at
AT2G15360,263561_at
AT2G15370;AT2G15350,263560_s_at
AT2G15380,263559_at
AT2G15390,263565_at
AT2G15400;AT2G15430,263564_s_at
AT2G15410,263563_at
AT2G15420,263562_at
AT2G15440,263567_at
AT2G15450;AT2G15470;AT2G15460,265490_s_at
AT2G15480,265499_at
AT2G15490,265501_at
AT2G15500,265502_at
AT2G15510,265503_at
AT2G15520,265504_at
AT2G15530,265505_at
AT2G15535,265473_at
AT2G15540,265506_at
AT2G15550,265485_at
AT2G15570,265476_at
AT2G15580,265472_at
AT2G15600,265487_at
AT2G15610,265488_at
AT2G15620,265475_at
AT2G15630,257395_at
AT2G15640,265489_at
AT2G15650;AT1G50810,265491_s_at
AT2G15660,265492_at
AT2G15670,265493_at
AT2G15680,265494_at
AT2G15690,265474_at
AT2G15695,265495_at
AT2G15700,265496_at
AT2G15720,265497_at
AT2G15740,265498_at
AT2G15750,265500_at
AT2G15760,265479_at
AT2G15780,265482_at
AT2G15790,265483_at
AT2G15800,265541_at
AT2G15810,265540_at
AT2G15820,265484_at
AT2G15830,265539_at
AT2G15860,265538_at
AT2G15870,265537_at
AT2G15880,265536_at
AT2G15890,265478_at
AT2G15900,265535_at
AT2G15920,265509_at
AT2G15930,265508_at
AT2G15940;AT1G42110,265507_s_at
AT2G15960,265481_at
AT2G15970,265480_at
AT2G16000,263089_at
AT2G16005,263098_at
AT2G16010,263093_at
AT2G16020,263094_at
AT2G16040,263095_at
AT2G16060,263096_at
AT2G16070,263097_at
AT2G16090,263085_at
AT2G16110,263086_at
AT2G16130;AT2G16120,263087_s_at
AT2G16160,263088_at
AT2G16170;AT5G28480;AT2G12110;AT2G05460,265564_s_at
AT2G16190,263090_at
AT2G16200,263091_at
AT2G16210,263092_at
AT2G16230,263610_at
AT2G16250,263609_at
AT2G16260,263608_at
AT2G16270,263607_at
AT2G16280,263606_at
AT2G16290;AT2G16300,257437_s_at
AT2G16340,263603_at
AT2G16360,263602_at
AT2G16365,263556_at
AT2G16380,263558_at
AT2G16390,263600_at
AT2G16400,263557_at
AT2G16410,263554_at
AT2G16430,263553_at
AT2G16440,263612_at
AT2G16450,263611_at
AT2G16460,263555_at
AT2G16480,263605_at
AT2G16500,263241_at
AT2G16510,263267_at
AT2G16520,263266_at
AT2G16530;AT1G72590,263240_s_at
AT2G16570,263239_at
AT2G16580,263238_at
AT2G16595,265356_at
AT2G16600,265352_at
AT2G16610,265406_at
AT2G16620,265410_at
AT2G16630,265411_at
AT2G16640,265412_at
AT2G16660,265414_at
AT2G16670,265380_at
AT2G16680,265381_at
AT2G16690,265403_at
AT2G16700,265354_at
AT2G16710,265358_at
AT2G16720,265359_at
AT2G16730,265404_at
AT2G16740,265357_at
AT2G16750,265405_at
AT2G16760,265355_at
AT2G16780,265383_at
AT2G16790,265382_at
AT2G16800,265353_at
AT2G16810,265407_at
AT2G16820,265408_at
AT2G16835,266531_at
AT2G16840,266527_at
AT2G16850;AT4G35100,266533_s_at
AT2G16860,266537_at
AT2G16870,266528_at
AT2G16880,266529_at
AT2G16890,266532_at
AT2G16900,266536_at
AT2G16910,266530_at
AT2G16920,266522_at
AT2G16930;AT5G15220,266535_s_at
AT2G16940,266534_at
AT2G16950,266523_at
AT2G16960,266524_at
AT2G16970,266525_at
AT2G16980,266526_at
AT2G16990,263574_at
AT2G17000,257439_at
AT2G17020,263578_at
AT2G17030,263579_at
AT2G17033,263550_at
AT2G17040,263584_at
AT2G17050,263571_at
AT2G17060,263572_at
AT2G17070,263575_at
AT2G17080,263576_at
AT2G17090,263577_at
AT2G17110,263551_at
AT2G17120,263582_at
AT2G17130,263583_at
AT2G17140,263580_at
AT2G17150,263573_at
AT2G17160,263581_at
AT2G17170,263416_at
AT2G17180,263417_at
AT2G17190;AT2G17200,263422_s_at
AT2G17210,263418_at
AT2G17220,263419_at
AT2G17230,263421_at
AT2G17240,263420_at
AT2G17250,263415_at
AT2G17260,264853_at
AT2G17265,264855_at
AT2G17270,264906_at
AT2G17280,264907_at
AT2G17290,264851_at
AT2G17300,264909_at
AT2G17310,257408_at
AT2G17330,264877_at
AT2G17340,264850_at
AT2G17350,264848_at
AT2G17360,264849_at
AT2G17370,264856_at
AT2G17380,264847_at
AT2G17390,264875_at
AT2G17410,264878_at
AT2G17410,264876_at
AT2G17430,264905_at
AT2G17440,264908_at
AT2G17450,264854_at
AT2G17470,257409_at
AT2G17480,264852_at
AT2G17490,263071_at
AT2G17500,263073_at
AT2G17510,263077_at
AT2G17520,263076_at
AT2G17530,263072_at
AT2G17540,263066_at
AT2G17550,263067_at
AT2G17560,263074_at
AT2G17570,263075_at
AT2G17580,263068_at
AT2G17590,263069_at
AT2G17600,263070_at
AT2G17610,263018_at
AT2G17620,263017_at
AT2G17630,263047_at
AT2G17640,264594_at
AT2G17650,264589_at
AT2G17660,264617_at
AT2G17670,264591_at
AT2G17680,264618_at
AT2G17700,264621_at
AT2G17710,264590_at
AT2G17720,264592_at
AT2G17730,264588_at
AT2G17740,264616_at
AT2G17750,257416_at
AT2G17760,264619_at
AT2G17770,264620_at
AT2G17790,264622_at
AT2G17800,264593_at
AT2G17820,264790_at
AT2G17830;AT5G42460,264784_s_at
AT2G17840,264787_at
AT2G17845,264791_at
AT2G17850,264846_at
AT2G17860,264812_at
AT2G17870,264789_at
AT2G17880,264788_at
AT2G17890,264813_at
AT2G17900,264814_at
AT2G17910,264785_at
AT2G17920,264786_at
AT2G17930,265814_at
AT2G17940,265820_at
AT2G17950,265821_at
AT2G17960,265808_at
AT2G17970,257389_at
AT2G17972,265819_at
AT2G17975,265815_at
AT2G17980,265822_at
AT2G17990,265807_at
AT2G18010,265806_at
AT2G18030,265804_at
AT2G18040,265818_at
AT2G18050,265817_at
AT2G18060,265813_at
AT2G18070,265812_at
AT2G18080,265811_at
AT2G18090,265810_at
AT2G18100,265809_at
AT2G18115,265803_at
AT2G18120,257456_at
AT2G18150;AT2G18140,263063_s_at
AT2G18162;AT2G18160,263064_at
AT2G18170,263065_at
AT2G18180,263062_at
AT2G18190,263061_at
AT2G18200,265328_at
AT2G18210,265327_at
AT2G18220,265326_at
AT2G18230,265339_at
AT2G18240,265325_at
AT2G18245,265335_at
AT2G18250,265324_at
AT2G18260,265323_at
AT2G18270,265322_at
AT2G18280,265321_at
AT2G18290,265336_at
AT2G18300,265342_at
AT2G18320,265320_at
AT2G18330,265340_at
AT2G18340,265379_at
AT2G18350,265333_at
AT2G18360,265341_at
AT2G18370,265334_at
AT2G18380,265378_at
AT2G18390,265337_at
AT2G18400,265338_at
AT2G18410,265332_at
AT2G18420,265331_at
AT2G18440,265330_at
AT2G18450,265329_at
AT2G18470,265923_at
AT2G18480,265922_at
AT2G18490,265921_at
AT2G18500,265951_at
AT2G18510,265930_at
AT2G18520,265931_at
AT2G18530;AT3G46160,265950_s_at
AT2G18540,265949_at
AT2G18550,265983_at
AT2G18560;AT2G18570,265929_s_at
AT2G18580,265928_at
AT2G18590,265927_at
AT2G18600,265926_at
AT2G18610,265925_at
AT2G18620,265924_at
AT2G18630,266060_at
AT2G18640,266068_at
AT2G18650,266069_at
AT2G18660,266070_at
AT2G18670,266016_at
AT2G18680;AT2G18670,266071_at
AT2G18690,266017_at
AT2G18700,266072_at
AT2G18710,266018_at
AT2G18720,266061_at
AT2G18730,266062_at
AT2G18740,266074_at
AT2G18750,266019_at
AT2G18760,266063_at
AT2G18770,266073_at
AT2G18780,266064_at
AT2G18790,266065_at
AT2G18800,266066_at
AT2G18820,266943_at
AT2G18830,266947_at
AT2G18850,266948_at
AT2G18880,266945_at
AT2G18890,266946_at
AT2G18900,266934_at
AT2G18910,266950_at
AT2G18915,266935_at
AT2G18920,266936_at
AT2G18930,266937_at
AT2G18940,266951_at
AT2G18950,266938_at
AT2G18960,266939_at
AT2G18970,266940_at
AT2G18980,266941_at
AT2G18990,266942_at
AT2G19000,267443_at
AT2G19010,267466_at
AT2G19050,267438_at
AT2G19060,267439_at
AT2G19070,267440_at
AT2G19080,267442_at
AT2G19100,267487_at
AT2G19110,267488_at
AT2G19120;AT4G30100,267489_s_at
AT2G19130,267490_at
AT2G19150,267464_at
AT2G19170,267465_at
AT2G19180,267444_at
AT2G19190,267436_at
AT2G19200,267437_at
AT2G19210,267441_at
AT2G19230,267328_at
AT2G19250,267329_at
AT2G19270,267330_at
AT2G19280,267331_at
AT2G19290,267332_at
AT2G19300,267320_at
AT2G19310,267336_at
AT2G19320,267321_at
AT2G19330,267322_at
AT2G19340,267323_at
AT2G19350,267278_at
AT2G19380,267326_at
AT2G19385,267309_at
AT2G19390,267282_at
AT2G19400,267281_at
AT2G19410,267327_at
AT2G19420,267334_at
AT2G19430,267333_at
AT2G19440;AT1G64760,267335_s_at
AT2G19450,267280_at
AT2G19460,267279_at
AT2G19470,265942_at
AT2G19480,265940_at
AT2G19490;AT3G32920,265941_s_at
AT2G19500,265945_at
AT2G19510,265932_at
AT2G19520;AT4G29730,265946_s_at
AT2G19540,265947_at
AT2G19550,265933_at
AT2G19560,265934_at
AT2G19570,265943_at
AT2G19580,265935_at
AT2G19590,265948_at
AT2G19600,265936_at
AT2G19610,265937_at
AT2G19620,265938_at
AT2G19630,257383_at
AT2G19640,265944_at
AT2G19650,265939_at
AT2G19660,266688_at
AT2G19670,266687_at
AT2G19680,266696_at
AT2G19700,266686_at
AT2G19710,266685_at
AT2G19720,266684_at
AT2G19730,266699_at
AT2G19740,266700_at
AT2G19750,266705_at
AT2G19760,266701_at
AT2G19770,266697_at
AT2G19780,266682_at
AT2G19790,266694_at
AT2G19800,266693_at
AT2G19810,266695_at
AT2G19830,266698_at
AT2G19840,266681_at
AT2G19860,266702_at
AT2G19880,266703_at
AT2G19890,266691_at
AT2G19900,266690_at
AT2G19930,266689_at
AT2G19940,266704_at
AT2G19960,266692_at
AT2G19970,265588_at
AT2G19980,265587_at
AT2G19990,265586_at
AT2G20000,265585_at
AT2G20010,265583_at
AT2G20020,265596_at
AT2G20030,265582_at
AT2G20050,265581_at
AT2G20060,265594_at
AT2G20070,265579_at
AT2G20100,265578_at
AT2G20100,265577_at
AT2G20110,265592_at
AT2G20130;AT2G20120,265593_s_at
AT2G20140,265595_at
AT2G20142,265597_at
AT2G20150,265591_at
AT2G20160,265590_at
AT2G20170,265589_at
AT2G20180,265584_at
AT2G20190,265315_at
AT2G20190,265576_at
AT2G20210,265314_at
AT2G20210,265313_at
AT2G20230,265284_at
AT2G20240,265312_at
AT2G20250,265311_at
AT2G20260,265287_at
AT2G20270,265288_at
AT2G20280,265310_at
AT2G20290,265309_at
AT2G20300,265308_at
AT2G20310,265307_at
AT2G20320,265306_at
AT2G20330,265259_at
AT2G20340,265305_at
AT2G20350,265304_at
AT2G20360,265286_at
AT2G20370,265283_at
AT2G20380,265282_at
AT2G20390,265258_at
AT2G20400,265316_at
AT2G20410,265285_at
AT2G20420,265257_at
AT2G20430,257397_at
AT2G20450,263372_at
AT2G20460,263367_at
AT2G20480,263369_at
AT2G20490,263371_at
AT2G20500,263370_at
AT2G20510,263395_at
AT2G20515,263373_at
AT2G20520,263376_at
AT2G20530;AT4G28510,263375_s_at
AT2G20540,263364_at
AT2G20550,263365_at
AT2G20560,263374_at
AT2G20570,263715_at
AT2G20580,263716_at
AT2G20585,263712_at
AT2G20595,263713_at
AT2G20610,263714_at
AT2G20620,263741_at
AT2G20625,263742_at
AT2G20630,263711_at
AT2G20650,265432_at
AT2G20660,263740_at
AT2G20670,265387_at
AT2G20680,265431_at
AT2G20690,265389_at
AT2G20700,265430_at
AT2G20710,265429_at
AT2G20720,265428_at
AT2G20725,265394_at
AT2G20740,265426_at
AT2G20740,265427_at
AT2G20750,265443_at
AT2G20760,265384_at
AT2G20770,265425_at
AT2G20780,265424_at
AT2G20790,265423_at
AT2G20800,265422_at
AT2G20805,265434_at
AT2G20810,265391_at
AT2G20815;AT2G20616,265421_s_at
AT2G20820,265390_at
AT2G20830,265393_at
AT2G20840,265419_at
AT2G20850,265395_at
AT2G20860,265392_at
AT2G20870,265441_at
AT2G20875,257396_at
AT2G20880,265418_at
AT2G20890,265415_at
AT2G20900,265385_at
AT2G20920,265417_at
AT2G20930,265386_at
AT2G20940,265442_at
AT2G20950,265433_at
AT2G20960,265440_at
AT2G20970,265438_at
AT2G20980,265437_at
AT2G21000,265436_at
AT2G21010;AT2G20990,265388_s_at
AT2G21020;AT1G31885,265435_s_at
AT2G21040,265396_at
AT2G21045,265439_at
AT2G21050,264025_at
AT2G21060,264026_at
AT2G21070,264013_at
AT2G21080,264012_at
AT2G21090,264011_at
AT2G21100,264010_at
AT2G21110,264009_at
AT2G21120,264008_at
AT2G21130,264019_at
AT2G21140,264007_at
AT2G21160,264020_at
AT2G21170,264018_at
AT2G21180,264024_at
AT2G21185,264022_at
AT2G21190;AT4G38790,264017_s_at
AT2G21195,264023_at
AT2G21200,264021_at
AT2G21210,264014_at
AT2G21220,264016_at
AT2G21230,263414_at
AT2G21240,263413_at
AT2G21260;AT2G21250,263758_s_at
AT2G21270,263756_at
AT2G21280,263760_at
AT2G21290,263759_at
AT2G21300,263751_at
AT2G21310,263752_at
AT2G21320,263739_at
AT2G21330,263761_at
AT2G21340,263755_at
AT2G21370,263773_at
AT2G21380,263762_at
AT2G21385,263763_at
AT2G21390,263743_at
AT2G21410,263764_at
AT2G21420,263744_at
AT2G21430,263757_at
AT2G21440,263766_at
AT2G21450,263745_at
AT2G21460,263746_at
AT2G21470,263747_at
AT2G21480,263748_at
AT2G21490,263753_at
AT2G21510,263754_at
AT2G21520,263749_at
AT2G21540,263765_at
AT2G21550,263546_at
AT2G21560,263545_at
AT2G21580,263519_at
AT2G21590,263544_at
AT2G21600,263516_at
AT2G21610,263543_at
AT2G21620,263517_at
AT2G21630,263542_at
AT2G21640,263515_at
AT2G21650,263549_at
AT2G21655,263518_at
AT2G21660,263548_at
AT2G21680,263547_at
AT2G21690,263925_at
AT2G21710,263899_at
AT2G21740,257434_at
AT2G21770,263872_at
AT2G21780,263877_at
AT2G21790,263882_at
AT2G21800,263926_at
AT2G21820,263881_at
AT2G21830,263883_at
AT2G21850,257432_at
AT2G21860,263873_at
AT2G21870,263874_at
AT2G21880,263876_at
AT2G21890;AT2G21730,263927_s_at
AT2G21910,263894_at
AT2G21920,263895_at
AT2G21930,263896_at
AT2G21940,263897_at
AT2G21950,263898_at
AT2G21960,263880_at
AT2G21970,263875_at
AT2G21990,257433_at
AT2G22000,263869_at
AT2G22010,263870_at
AT2G22010,263871_at
AT2G22030,263879_at
AT2G22050,257443_at
AT2G22060,263354_at
AT2G22070,263353_at
AT2G22080,263352_at
AT2G22090,263356_at
AT2G22100,263355_at
AT2G22120,263351_at
AT2G22125,263456_at
AT2G22160,263454_at
AT2G22170,263431_at
AT2G22180,263453_at
AT2G22190,263452_at
AT2G22200,263486_at
AT2G22230,263432_at
AT2G22240,263433_at
AT2G22250,263429_at
AT2G22260,263427_at
AT2G22270,263430_at
AT2G22290,263458_at
AT2G22300,263457_at
AT2G22310,263428_at
AT2G22320,263455_at
AT2G22330,264052_at
AT2G22340,264051_at
AT2G22350,264050_at
AT2G22360,264002_at
AT2G22370,263999_at
AT2G22390,264049_at
AT2G22400,264048_at
AT2G22410,264047_at
AT2G22420,264001_at
AT2G22425,264004_at
AT2G22430,264006_at
AT2G22440,264046_at
AT2G22450,264045_at
AT2G22470,264005_at
AT2G22475,264003_at
AT2G22480,264044_at
AT2G22490,264043_at
AT2G22500,264000_at
AT2G22510,263998_at
AT2G22520,263997_at
AT2G22530,263996_at
AT2G22540,264054_at
AT2G22560,264053_at
AT2G22570,265343_at
AT2G22590,265290_at
AT2G22600,265348_at
AT2G22610,265349_at
AT2G22620,265350_at
AT2G22630,265351_at
AT2G22650,265318_at
AT2G22660,265344_at
AT2G22670,265319_at
AT2G22680,265345_at
AT2G22690,265289_at
AT2G22720,265291_at
AT2G22740,265347_at
AT2G22750,266454_at
AT2G22760,266455_at
AT2G22770,266456_at
AT2G22780,266457_at
AT2G22800,266824_at
AT2G22810,266830_at
AT2G22830,266831_at
AT2G22840,266797_at
AT2G22850,266798_at
AT2G22860,266799_at
AT2G22870,266801_at
AT2G22880,266800_at
AT2G22890,266825_at
AT2G22900,266802_at
AT2G22910,266826_at
AT2G22920,266827_at
AT2G22930,266828_at
AT2G22940,266829_at
AT2G22950,267255_at
AT2G22960,267253_at
AT2G22970,267264_at
AT2G22980,267265_at
AT2G22990,267262_at
AT2G23000;AT2G23010,267256_s_at
AT2G23030,267254_at
AT2G23040,267249_at
AT2G23050,257353_at
AT2G23060,267250_at
AT2G23070,267251_at
AT2G23080,267257_at
AT2G23090,267259_at
AT2G23110,267263_at
AT2G23120,267261_at
AT2G23130,267260_at
AT2G23150,267266_at
AT2G23160,245077_at
AT2G23170,245076_at
AT2G23180,245075_at
AT2G23200,245074_at
AT2G23210,245073_at
AT2G23220;AT2G23190,245072_s_at
AT2G23230,245071_at
AT2G23240,245070_at
AT2G23250,245069_at
AT2G23260,245068_at
AT2G23270,245082_at
AT2G23290,245084_at
AT2G23300,245080_at
AT2G23310,245083_at
AT2G23320,245051_at
AT2G23330,245079_at
AT2G23340,245078_at
AT2G23350,245085_at
AT2G23360,267182_at
AT2G23380,267129_at
AT2G23390,267130_at
AT2G23400,267131_at
AT2G23410,267137_at
AT2G23420,267132_at
AT2G23430,267135_at
AT2G23440,267133_at
AT2G23450,267134_at
AT2G23460,267136_at
AT2G23470,267148_at
AT2G23480,257354_x_at
AT2G23510,267150_at
AT2G23530,267120_at
AT2G23540,267121_at
AT2G23550,267122_at
AT2G23560,267123_at
AT2G23570,267124_at
AT2G23580,267125_at
AT2G23600;AT2G23590,267126_s_at
AT2G23610,267127_at
AT2G23620,267128_at
AT2G23630,267287_at
AT2G23640,267286_at
AT2G23660,267296_at
AT2G23670,267294_at
AT2G23680,267288_at
AT2G23690,267285_at
AT2G23700,267284_at
AT2G23740,267291_at
AT2G23740,267292_at
AT2G23740,267290_at
AT2G23760,267298_at
AT2G23770,267289_at
AT2G23780,267297_at
AT2G23800,267295_at
AT2G23810,267293_at
AT2G23830,266571_at
AT2G23840,266572_at
AT2G23860,266573_at
AT2G23880;AT1G32390,260691_s_at
AT2G23890,266574_at
AT2G23900,266558_at
AT2G23910,266578_at
AT2G23920,266559_at
AT2G23930,266579_at
AT2G23940,266576_at
AT2G23945,266577_at
AT2G23950,266560_at
AT2G23960,266561_at
AT2G23970,266562_at
AT2G23980,266520_at
AT2G23990,266563_at
AT2G24000,266564_at
AT2G24010,266565_at
AT2G24020,266521_at
AT2G24040,266566_at
AT2G24050,266567_at
AT2G24060,266575_at
AT2G24070,266568_at
AT2G24080,266569_at
AT2G24090,266570_at
AT2G24100,265999_at
AT2G24120,265991_at
AT2G24130,265992_at
AT2G24140,265995_at
AT2G24150,266001_at
AT2G24160,265993_at
AT2G24170,265994_at
AT2G24180,266000_at
AT2G24190,266015_at
AT2G24200,265996_at
AT2G24210,265984_at
AT2G24220,265985_at
AT2G24230,265986_at
AT2G24240,265987_at
AT2G24250,265997_at
AT2G24255,265988_at
AT2G24260,265989_at
AT2G24270,265998_at
AT2G24280,265990_at
AT2G24290,265663_at
AT2G24300,265688_at
AT2G24310,265689_at
AT2G24320,265690_at
AT2G24330,265691_at
AT2G24340,265692_at
AT2G24360,265661_at
AT2G24370,265681_at
AT2G24390,265682_at
AT2G24400,265683_at
AT2G24410,265684_at
AT2G24420,265664_at
AT2G24430,265685_at
AT2G24440,265694_at
AT2G24450,257392_at
AT2G24460,265686_at
AT2G24490,265695_at
AT2G24500,265662_at
AT2G24520,263791_at
AT2G24530,263790_at
AT2G24540,263796_at
AT2G24550,263799_at
AT2G24560,263789_at
AT2G24570,263797_at
AT2G24580,263788_at
AT2G24590,257435_at
AT2G24600,263800_at
AT2G24610,263795_at
AT2G24620,263794_at
AT2G24630,263793_at
AT2G24640,263798_at
AT2G24660,263792_at
AT2G24710;AT2G24720,263316_s_at
AT2G24740;AT1G17770,263317_s_at
AT2G24762,263318_at
AT2G24765,263529_at
AT2G24780,263540_at
AT2G24790,263537_at
AT2G24800,263528_at
AT2G24810,263527_at
AT2G24820,263533_at
AT2G24830,263526_at
AT2G24840,263525_at
AT2G24850,263539_at
AT2G24860,263541_at
AT2G24880,257440_at
AT2G24920,263524_x_at
AT2G24930,263523_at
AT2G24945;AT2G24940,263534_at
AT2G24950,263522_at
AT2G24960,263521_at
AT2G24970,263535_at
AT2G24980,263552_x_at
AT2G25000,263536_at
AT2G25010,263538_at
AT2G25060,264377_at
AT2G25070,264376_at
AT2G25080,264383_at
AT2G25090,264375_at
AT2G25100,264381_at
AT2G25110,264382_at
AT2G25140,264402_at
AT2G25150,264403_at
AT2G25160,264404_at
AT2G25170,264384_at
AT2G25180,264374_at
AT2G25190,264380_at
AT2G25200,264379_at
AT2G25210,263585_at
AT2G25220,264378_at
AT2G25230,263615_at
AT2G25240,263614_at
AT2G25250,263613_at
AT2G25270,263640_at
AT2G25280,263589_at
AT2G25300,263639_at
AT2G25310,263638_at
AT2G25330;AT2G25320,263588_s_at
AT2G25340,263587_at
AT2G25350,263586_at
AT2G25355,265614_at
AT2G25360,265635_at
AT2G25370,265607_at
AT2G25380,265608_at
AT2G25420,265609_at
AT2G25430,265610_at
AT2G25440,265659_at
AT2G25450,265615_at
AT2G25460,265618_at
AT2G25470,265660_at
AT2G25490,265633_at
AT2G25500,265616_at
AT2G25510,265611_at
AT2G25520,265617_at
AT2G25530,265634_at
AT2G25540,265605_at
AT2G25560,265613_at
AT2G25565,265906_at
AT2G25570,265912_at
AT2G25580,265901_at
AT2G25590,265902_at
AT2G25600,265903_at
AT2G25610,265910_at
AT2G25620,265886_at
AT2G25625,265913_at
AT2G25630,265904_at
AT2G25640,265905_at
AT2G25650,265907_at
AT2G25660,265896_at
AT2G25670,265911_at
AT2G25680,265897_at
AT2G25690,265898_at
AT2G25700;AT1G20140,265899_s_at
AT2G25710,265887_at
AT2G25720,265909_at
AT2G25730,265900_at
AT2G25735,266658_at
AT2G25740,266653_at
AT2G25760,266652_at
AT2G25760,266651_at
AT2G25780,257367_at
AT2G25790,266663_at
AT2G25800,266650_at
AT2G25810,266649_at
AT2G25820,266661_at
AT2G25830,266662_at
AT2G25840,266648_at
AT2G25850,266659_at
AT2G25870,266678_at
AT2G25880,266655_at
AT2G25890,266654_at
AT2G25900,266656_at
AT2G25910,266657_at
AT2G25920,266660_at
AT2G25930,266839_at
AT2G25940,266849_at
AT2G25950,266848_at
AT2G25970,266846_at
AT2G25980,266838_at
AT2G25990,266837_x_at
AT2G26000,266836_at
AT2G26020,257365_x_at
AT2G26040,266895_at
AT2G26050,266894_at
AT2G26060,266847_at
AT2G26070,266893_at
AT2G26080,266892_at
AT2G26110,266845_at
AT2G26120,266844_at
AT2G26135,266843_at
AT2G26140,266842_at
AT2G26150,266841_at
AT2G26160,266840_at
AT2G26170,267380_at
AT2G26180,267402_at
AT2G26190,267381_at
AT2G26200,267378_at
AT2G26210,267401_at
AT2G26230,267374_at
AT2G26240,267400_at
AT2G26250,267377_at
AT2G26260,267434_at
AT2G26280,267373_at
AT2G26290,267372_at
AT2G26300,267375_at
AT2G26320,267403_at
AT2G26330,267376_at
AT2G26340,267379_at
AT2G26350,267433_at
AT2G26360,245031_at
AT2G26380,245033_at
AT2G26390,245034_at
AT2G26400,245035_at
AT2G26410,245036_at
AT2G26420,245037_at
AT2G26430,245043_at
AT2G26440,245052_at
AT2G26450,245053_at
AT2G26460,245054_at
AT2G26470,245055_at
AT2G26480,245056_at
AT2G26490,245057_at
AT2G26500,245044_at
AT2G26510,245046_at
AT2G26520,245040_at
AT2G26530,245041_at
AT2G26540,245042_at
AT2G26550,245027_at
AT2G26560,245038_at
AT2G26570,245028_at
AT2G26580,245029_at
AT2G26590,245045_at
AT2G26600,245039_at
AT2G26620,245030_at
AT2G26630,245032_at
AT2G26640,267606_at
AT2G26650,267610_at
AT2G26660,267611_at
AT2G26670,267617_at
AT2G26680,267616_at
AT2G26690,267612_at
AT2G26700,267613_at
AT2G26710,267614_at
AT2G26720,267615_at
AT2G26730,267619_at
AT2G26740;AT2G26750,267607_s_at
AT2G26760,267618_at
AT2G26770,267608_at
AT2G26780,267609_at
AT2G26790,266853_at
AT2G26800,266864_at
AT2G26810,266852_at
AT2G26820,266851_at
AT2G26830,266861_at
AT2G26850,266850_at
AT2G26870,266860_at
AT2G26880,266859_at
AT2G26890,266858_at
AT2G26900,266857_at
AT2G26910,266856_at
AT2G26920,266855_at
AT2G26930,266863_at
AT2G26940,266854_at
AT2G26950,266862_at
AT2G26960,266301_at
AT2G26970,266306_at
AT2G26980,266313_at
AT2G26990,266310_at
AT2G27000,266307_at
